Date,Open,High,Low,Close,Adj Close,Volume
27/11/2019,32.10,32.50,31.13,31.47,31.47,7226400
29/11/2019,31.00,31.01,29.57,30.15,30.15,4195900
02/12/2019,30.00,30.85,29.06,30.24,30.24,6380700
03/12/2019,29.59,32.01,29.30,31.96,31.96,7049200
04/12/2019,32.55,32.64,29.56,29.84,29.84,8666900
05/12/2019,30.03,30.35,28.32,28.90,28.90,8522400
06/12/2019,29.25,30.29,29.01,29.69,29.69,4667900
09/12/2019,29.65,30.73,29.51,30.36,30.36,4244400
10/12/2019,30.75,31.62,30.11,31.12,31.12,5090900
11/12/2019,31.25,31.46,28.75,29.10,29.10,8975000
12/12/2019,29.31,31.93,29.26,31.77,31.77,9124400
13/12/2019,31.27,31.70,30.07,30.81,30.81,7505300
16/12/2019,31.37,33.58,30.50,31.09,31.09,13732700
17/12/2019,31.49,31.68,30.28,31.14,31.14,8483400
18/12/2019,31.20,31.97,30.11,31.54,31.54,8963100
19/12/2019,31.56,33.35,31.54,32.27,32.27,10438100
20/12/2019,32.88,33.14,31.57,32.19,32.19,7586000
23/12/2019,32.30,36.09,31.92,35.50,35.50,14252100
24/12/2019,35.80,36.30,34.25,34.42,34.42,7005700
26/12/2019,34.89,35.61,34.01,35.32,35.32,7564700
27/12/2019,35.40,37.76,35.08,36.44,36.44,12731200
30/12/2019,36.42,38.68,35.69,37.78,37.78,12829400
31/12/2019,37.50,40.30,37.45,39.36,39.36,13036200
02/01/2020,40.00,40.07,36.60,38.08,38.08,16796800
03/01/2020,37.00,37.88,36.52,36.72,36.72,7928200
06/01/2020,36.01,36.05,33.20,34.43,34.43,17500700
07/01/2020,34.48,35.58,33.83,35.11,35.11,10932100
08/01/2020,34.00,39.82,33.87,39.46,39.46,21986600
09/01/2020,39.15,45.37,39.10,44.37,44.37,30182200
10/01/2020,42.89,45.73,41.61,43.32,43.32,29505600
13/01/2020,44.17,47.66,44.10,45.90,45.90,17183800
14/01/2020,47.53,48.65,45.31,45.80,45.80,17096500
15/01/2020,46.03,47.18,44.73,45.13,45.13,10669600
16/01/2020,47.22,48.88,46.25,48.53,48.53,15167200
17/01/2020,49.15,51.38,49.06,50.02,50.02,17419400
21/01/2020,47.79,48.95,46.68,47.66,47.66,15336000
22/01/2020,48.73,49.59,43.58,43.75,43.75,18939200
23/01/2020,41.98,45.64,41.54,44.67,44.67,20546800
24/01/2020,43.91,44.00,39.80,40.83,40.83,25417200
27/01/2020,36.52,39.37,36.34,37.12,37.12,28208900
28/01/2020,38.70,40.24,38.00,39.61,39.61,20029500
29/01/2020,40.10,40.19,37.31,37.87,37.87,15989700
30/01/2020,36.55,36.65,34.86,36.40,36.40,26308300
31/01/2020,36.10,36.17,26.75,32.49,32.49,85101100
03/02/2020,32.60,35.06,30.65,31.35,31.35,29000100
04/02/2020,34.38,36.99,33.00,36.24,36.24,30163400
05/02/2020,39.05,39.50,33.89,36.31,36.31,31211800
06/02/2020,36.63,36.89,34.80,35.30,35.30,17546000
07/02/2020,34.35,35.42,33.66,35.00,35.00,11366500
10/02/2020,34.22,37.11,33.80,36.87,36.87,13610700
11/02/2020,37.93,39.19,37.42,38.15,38.15,18201800
12/02/2020,38.54,39.18,36.36,38.75,38.75,15752500
13/02/2020,37.93,39.10,37.16,37.95,37.95,16532400
14/02/2020,38.00,38.82,37.51,38.02,38.02,7406900
18/02/2020,37.69,40.65,37.50,40.34,40.34,14382200
19/02/2020,41.50,43.18,39.65,42.35,42.35,18128400
20/02/2020,42.73,43.18,39.12,41.04,41.04,12939800
21/02/2020,40.58,40.73,39.23,40.05,40.05,7451200
24/02/2020,36.35,38.87,36.01,37.00,37.00,10644600
25/02/2020,38.21,39.00,36.91,38.33,38.33,10438200
26/02/2020,38.40,40.77,38.30,39.32,39.32,9503100
27/02/2020,37.91,39.88,33.92,38.81,38.81,15919900
28/02/2020,36.87,39.93,36.00,39.56,39.56,19398900
02/03/2020,40.55,40.75,37.00,39.01,39.01,10614000
03/03/2020,38.81,39.79,37.53,38.26,38.26,8466900
04/03/2020,38.60,41.33,38.57,40.73,40.73,10816800
05/03/2020,40.00,42.77,39.67,41.14,41.14,12386800
06/03/2020,40.63,40.68,36.82,37.94,37.94,14718700
09/03/2020,34.05,37.70,34.01,35.98,35.98,8125200
10/03/2020,37.31,37.90,35.90,37.32,37.32,7812900
11/03/2020,36.52,36.88,33.71,34.40,34.40,7363100
12/03/2020,31.15,33.40,30.10,31.58,31.58,11239100
13/03/2020,34.11,34.20,31.02,32.91,32.91,8595100
16/03/2020,29.95,31.98,28.26,30.26,30.26,6090100
17/03/2020,31.26,32.99,29.70,31.78,31.78,6739700
18/03/2020,29.50,31.00,26.88,27.55,27.55,9714900
19/03/2020,28.10,28.18,23.91,25.79,25.79,16522300
20/03/2020,27.09,27.50,24.88,25.13,25.13,12373500
23/03/2020,24.65,25.20,22.03,23.84,23.84,12441500
24/03/2020,26.58,28.30,26.03,27.45,27.45,9915000
25/03/2020,29.09,31.18,26.82,28.00,28.00,16326800
26/03/2020,29.08,29.65,27.63,27.88,27.88,10281500
27/03/2020,26.82,26.83,25.45,25.63,25.63,10631500
